PerformanceID;EmployeeID;EnvironmentSatisfaction;JobSatisfaction;RelationshipSatisfaction;TrainingOpportunitiesWithinYear;TrainingOpportunitiesTaken;WorkLifeBalance;SelfRating;ManagerRating;ReviewDateNew
PR2291;2F04-931F;3;4;4;1;0;5;5;5;2018-04-30
PR2292;380E-44B4;3;5;2;1;0;4;4;4;2018-04-30
PR2293;327B-F6D3;4;3;4;2;0;4;5;4;2018-05-01
PR2294;B148-55FB;4;3;4;2;0;5;4;3;2018-05-01
PR2295;1472-9F69;4;5;2;2;3;3;3;2;2018-05-02
PR2296;59DB-8465;4;5;4;2;1;2;3;3;2018-05-02
PR2297;9385-321B;5;2;4;1;0;3;3;3;2018-05-02
PR2298;D31B-BEF8;4;3;5;1;0;4;4;3;2018-05-03
PR2299;565B-C207;3;2;5;3;1;4;5;5;2018-05-03
PR23;8BAB-B4A6;3;4;4;3;2;3;5;4;2013-01-18
PR230;CC8A-0B1F;5;3;2;1;1;2;4;4;2014-03-02
PR2300;13E5-2F17;4;2;4;1;0;3;3;3;2018-05-04
PR2301;ADF8-AD57;5;5;3;1;1;4;5;4;2018-05-04
PR2302;ED5D-E9D8;3;3;5;1;0;2;5;4;2018-05-04
PR2303;FE2B-3DC7;5;4;2;1;1;2;3;2;2018-05-05
PR2304;F3D0-41D1;4;5;2;2;1;3;3;3;2018-05-05
PR2305;11AE-3E4D;5;3;4;3;1;5;5;5;2018-05-05
PR2306;9C6C-E5CE;4;2;2;3;0;5;5;4;2018-05-05
PR2307;2CA8-4E1B;3;3;3;1;1;2;5;4;2018-05-06
PR2308;08E4-D3D5;5;5;2;2;1;3;3;3;2018-05-06
PR2309;D2BE-E6F6;4;2;2;2;1;4;5;5;2018-05-06
PR231;DE22-FB63;4;3;3;3;1;3;3;3;2014-03-02
PR2310;E8B6-8BAE;3;2;3;3;0;5;4;3;2018-05-07
PR2311;291F-B604;3;2;3;1;1;3;3;3;2018-05-08
PR2312;692B-7152;4;4;5;1;0;4;5;5;2018-05-08
PR2313;5A65-768A;3;2;5;1;0;5;5;5;2018-05-08
PR2314;4657-FE18;3;4;2;3;1;2;3;3;2018-05-09
PR2315;E28D-424B;3;5;3;1;2;3;4;4;2018-05-10
PR2316;7B47-C915;5;3;2;3;0;4;3;2;2018-05-10
PR2317;A848-F98B;3;5;4;1;1;3;5;5;2018-05-11
PR2318;1C87-44CB;5;5;5;2;2;3;5;5;2018-05-12
PR2319;41FE-D257;3;5;4;1;0;3;3;3;2018-05-12
PR232;EACC-D1F6;5;4;5;3;1;2;4;4;2014-03-03
PR2320;A690-3D5D;5;2;4;2;1;4;5;5;2018-05-12
PR2321;42CC-040A;4;3;2;1;1;3;4;3;2018-05-13
PR2322;C9FF-3A25;5;4;2;2;0;2;3;3;2018-05-13
PR2323;BE93-0736;3;3;4;1;0;5;4;3;2018-05-13
PR2324;1F0F-458C;5;3;3;1;2;4;3;3;2018-05-14
PR2325;A184-3B30;4;3;2;3;3;5;4;3;2018-05-14
PR2326;DE6C-86FC;4;2;5;1;1;2;5;5;2018-05-15
PR2327;1C57-5F2A;3;3;3;1;3;5;3;3;2018-05-15
PR2328;FFCF-0BD5;3;2;2;2;1;5;5;5;2018-05-15
PR2329;0A05-3943;5;5;3;3;2;2;3;2;2018-05-16
PR233;C57E-6E4F;5;4;5;2;0;2;3;2;2014-03-04
PR2330;9F65-F612;5;5;4;1;1;2;3;3;2018-05-16
PR2331;64D6-0D5F;5;5;3;1;1;3;4;3;2018-05-16
PR2332;9D3C-DA45;3;3;4;1;0;2;3;3;2018-05-17
PR2333;2523-EFD4;3;3;3;2;0;3;5;4;2018-05-18
PR2334;4D59-B831;4;5;2;3;0;4;3;2;2018-05-19
PR2335;5060-A677;5;2;5;2;0;3;4;4;2018-05-19
PR2336;A2D0-E2D2;3;2;5;3;1;3;4;3;2018-05-19
PR2337;BE54-8537;5;2;5;3;0;2;5;5;2018-05-19
PR2338;9169-FC4B;3;2;2;1;1;3;4;4;2018-05-20
PR2339;00B0-F199;3;4;4;2;1;3;3;2;2018-05-21
PR234;CC2F-670E;5;5;5;2;1;3;3;3;2014-03-04
PR2340;5988-3855;5;4;3;2;1;3;5;5;2018-05-21
PR2341;1705-0DE5;5;5;4;3;1;3;4;4;2018-05-22
PR2342;8766-F1E7;5;5;3;2;1;4;3;3;2018-05-23
PR2343;45F9-3A37;5;2;4;2;0;5;5;5;2018-05-23
PR2344;BD1B-53A3;3;5;3;1;2;5;3;3;2018-05-23
PR2345;81BE-17CD;3;3;2;3;0;4;3;3;2018-05-23
PR2346;1B7F-73A9;5;2;3;1;0;3;5;4;2018-05-23
PR2347;3B90-B998;5;2;2;3;1;3;5;4;2018-05-23
PR2348;DF5F-5ED9;4;3;3;2;1;4;3;3;2018-05-23
PR2349;06DE-E772;3;3;2;1;1;5;3;3;2018-05-24
PR235;FD0B-7B0A;4;4;4;1;0;2;3;3;2014-03-04
PR2350;0F83-39C1;3;4;4;1;0;5;4;4;2018-05-24
PR2351;ED49-73D3;4;2;2;1;0;3;4;3;2018-05-24
PR2352;9C24-CD7A;4;2;4;3;0;5;3;2;2018-05-25
PR2353;D91C-815B;5;4;5;3;0;3;5;5;2018-05-26
PR2354;29C2-1A3F;3;2;4;1;1;5;5;5;2018-05-26
PR2355;462E-03DF;5;5;4;2;2;5;3;3;2018-05-26
PR2356;2F98-E645;3;3;2;2;0;5;4;4;2018-05-27
PR2357;F469-0427;3;2;3;1;2;5;3;3;2018-05-27
PR2358;CACA-0D62;5;5;5;1;1;2;4;3;2018-05-28
PR2359;C08F-94F9;3;4;5;2;1;4;3;3;2018-05-29
PR236;06B9-B79D;3;4;5;1;0;4;5;4;2014-03-05
PR2360;DEBE-1622;4;2;2;2;1;5;3;2;2018-05-29
PR2361;6965-C170;3;2;4;3;0;3;5;5;2018-05-29
PR2362;7349-CCE0;4;2;3;1;3;4;5;5;2018-05-29
PR2363;8FF0-0F7A;3;2;3;3;1;4;5;5;2018-05-30
PR2364;6313-8E62;4;2;5;1;0;4;4;4;2018-05-31
PR2365;F662-DEA5;4;5;5;2;1;2;4;3;2018-05-31
PR2366;76ED-1CF5;4;3;4;3;0;3;4;3;2018-05-31
PR2367;B3AF-7E58;3;3;3;2;1;4;5;4;2018-06-01
PR2368;64BA-99F0;5;5;4;1;0;4;4;3;2018-06-01
PR2369;8663-3E02;4;4;3;1;0;4;4;3;2018-06-01
PR237;1054-9C3B;3;5;4;1;0;2;3;3;2014-03-06
PR2370;F523-1135;5;3;3;2;2;3;4;4;2018-06-01
PR2371;91C6-564B;3;3;3;1;1;3;5;5;2018-06-01
PR2372;3A2C-ABB8;3;4;4;1;1;5;4;4;2018-06-02
PR2373;0C7B-2EA6;3;3;4;2;1;5;5;5;2018-06-03
PR2374;06E8-4FD4;5;4;3;1;1;4;5;4;2018-06-04
PR2375;9D7B-9B37;4;2;2;2;2;2;5;4;2018-06-05
PR2376;DDBF-9C79;5;5;3;2;1;2;3;3;2018-06-06
PR2377;6CAD-47F0;3;5;2;1;1;3;3;2;2018-06-06
PR2378;CD4D-7BBA;3;4;3;3;1;5;5;5;2018-06-06
PR2379;D3F6-A313;4;5;4;2;1;5;5;5;2018-06-07
PR238;155B-42BE;5;4;3;3;2;5;5;5;2014-03-06
PR2380;F60C-4888;3;5;2;1;1;3;4;4;2018-06-08
PR2381;B785-D8F8;4;3;3;1;3;3;4;3;2018-06-09
PR2382;D584-4E31;4;4;4;2;1;5;3;3;2018-06-09
PR2383;8A40-C85A;3;4;3;1;2;4;5;5;2018-06-10
PR2384;19C3-DAE4;5;3;3;2;1;5;4;4;2018-06-10
PR2385;DFDC-286C;3;4;4;3;3;5;4;4;2018-06-13
PR2386;3E42-57C8;4;5;3;2;2;2;3;2;2018-06-14
PR2387;E9B9-3944;4;4;2;2;3;5;3;3;2018-06-14
PR2388;A91B-7DC5;4;5;3;1;1;2;3;3;2018-06-14
PR2389;5416-F925;3;4;4;1;1;2;5;4;2018-06-15
PR239;8567-5B27;4;2;2;2;1;4;3;2;2014-03-07
PR2390;AB5F-244C;4;5;5;3;0;2;3;3;2018-06-16
PR2391;4F64-A0E2;3;2;3;1;0;5;5;5;2018-06-16
PR2392;1E61-70EC;4;4;5;1;0;5;4;4;2018-06-17
PR2393;549F-B3E7;4;3;2;1;0;2;5;4;2018-06-17
PR2394;6FE3-2270;4;5;5;3;1;5;5;4;2018-06-17
PR2395;00A3-2445;5;2;4;1;0;5;3;3;2018-06-19
PR2396;F4D2-F6F2;4;5;5;1;2;2;4;4;2018-06-19
PR2397;1C6C-3B67;3;4;2;1;0;3;4;3;2018-06-19
PR2398;BDC5-51CF;4;4;5;1;2;5;4;4;2018-06-21
PR2399;5468-EEE1;4;3;4;1;1;5;5;4;2018-06-21
PR24;6FE1-C8A8;3;2;2;3;0;5;5;5;2013-01-19
PR240;D970-9F5E;3;4;4;1;1;2;5;4;2014-03-07
PR2400;2E72-4BF1;3;4;2;1;3;5;5;4;2018-06-22
PR2401;3EB2-9111;4;3;2;2;1;3;4;3;2018-06-23
PR2402;8822-B9C5;3;3;5;3;0;5;5;5;2018-06-23
PR2403;5544-4583;3;4;3;1;2;5;3;2;2018-06-23
PR2404;9CE9-B0D5;5;5;4;2;0;5;4;3;2018-06-23
PR2405;9AAD-D3C1;5;2;4;2;0;4;3;2;2018-06-24
PR2406;95CB-4E31;5;3;5;3;2;4;3;3;2018-06-24
PR2407;AA67-CB22;1;3;2;2;1;1;4;4;2018-06-25
PR2408;4CCA-B1E6;1;1;1;1;1;1;4;3;2018-06-26
PR2409;E8F5-C47D;2;3;1;1;0;3;5;5;2018-06-26
PR241;EAB1-2EB2;4;3;4;3;0;5;4;4;2014-03-07
PR2410;8026-658D;2;3;3;3;0;1;4;4;2018-06-26
PR2411;450D-13A9;3;1;2;3;1;4;3;3;2018-06-26
PR2412;C0C7-A3EF;2;2;1;3;1;3;3;2;2018-06-28
PR2413;C385-CDBE;1;2;4;2;0;3;3;2;2018-06-28
PR2414;2B7A-9C73;2;4;1;3;1;3;3;3;2018-06-29
PR2415;E46A-3676;3;4;5;3;2;3;5;4;2018-06-29
PR2416;6A0D-9C4D;3;5;4;2;0;3;5;5;2018-06-30
PR2417;D676-4ECC;3;5;3;1;2;5;3;3;2018-06-30
PR2418;74F3-DF3D;4;5;4;3;2;3;3;3;2018-06-30
PR2419;C026-3E38;4;3;4;2;1;5;4;3;2018-06-30
PR242;7EE7-2C43;4;2;3;1;1;3;5;4;2014-03-08
PR2420;4C88-27A1;4;3;3;1;2;4;4;3;2018-07-01
PR2421;5731-90E6;5;3;3;3;2;4;5;5;2018-07-01
PR2422;FBC2-C5FA;4;5;3;2;0;4;5;4;2018-07-01
PR2423;5E9A-FE30;5;3;5;3;0;3;4;3;2018-07-01
PR2424;F9B6-C80B;4;3;3;3;1;2;5;5;2018-07-03
PR2425;2F85-AF81;4;4;2;3;2;2;3;3;2018-07-05
PR2426;427A-8C69;4;5;5;1;0;4;4;3;2018-07-06
PR2427;8B79-18F1;4;3;4;1;2;5;5;4;2018-07-08
PR2428;AF58-5D1B;4;2;5;1;0;4;3;3;2018-07-08
PR2429;0FC8-561B;4;3;5;2;1;2;4;3;2018-07-09
PR243;D954-6402;3;5;3;2;0;4;5;5;2014-03-08
PR2430;7B98-EA6F;4;5;3;3;0;5;3;2;2018-07-09
PR2431;380F-A08A;3;5;3;3;0;4;4;4;2018-07-09
PR2432;58FA-C451;3;3;3;1;1;4;4;4;2018-07-09
PR2433;9A87-71F6;3;5;3;1;0;2;5;5;2018-07-09
PR2434;E268-61EB;5;3;3;1;1;3;4;4;2018-07-10
PR2435;132B-F2B2;4;5;2;2;0;2;4;4;2018-07-10
PR2436;A2B5-823F;4;2;2;1;2;4;3;3;2018-07-10
PR2437;9BC9-1288;4;5;4;2;0;5;3;3;2018-07-10
PR2438;BDE5-385A;5;4;3;3;1;5;5;4;2018-07-10
PR2439;6345-2F33;3;4;4;3;3;3;3;3;2018-07-11
PR244;73CF-4956;3;5;4;3;0;3;3;2;2014-03-08
PR2440;9900-1159;3;2;2;3;2;5;5;4;2018-07-11
PR2441;DCD4-C785;3;2;3;1;1;5;3;3;2018-07-12
PR2442;F220-AAA6;5;2;2;1;1;5;4;3;2018-07-12
PR2443;8583-9174;3;4;4;3;2;5;5;4;2018-07-13
PR2444;29F6-C6CA;4;5;5;1;1;2;4;4;2018-07-13
PR2445;5293-AC5C;4;5;4;3;2;4;3;2;2018-07-14
PR2446;F961-5A03;3;4;5;3;0;3;3;3;2018-07-14
PR2447;E324-1C33;5;5;3;3;0;3;3;3;2018-07-15
PR2448;2A20-28CD;5;2;4;2;3;2;3;3;2018-07-15
PR2449;246E-3383;3;5;4;2;1;2;4;3;2018-07-15
PR245;E3B6-49F8;4;5;2;2;1;5;4;3;2014-03-08
PR2450;D906-B674;4;5;4;3;2;2;4;3;2018-07-17
PR2451;CCAB-4B80;3;2;2;2;1;3;5;4;2018-07-17
PR2452;DFA2-1B8F;5;5;4;3;1;3;3;3;2018-07-17
PR2453;D8FC-E2F7;3;5;2;2;1;4;3;3;2018-07-18
PR2454;F0C3-4859;5;2;5;3;0;3;5;5;2018-07-18
PR2455;F4A3-2126;3;2;3;3;2;2;3;3;2018-07-18
PR2456;13FA-3559;5;2;4;1;1;4;5;5;2018-07-18
PR2457;D926-DED9;3;3;3;1;1;5;4;4;2018-07-18
PR2458;F83C-CA1D;5;3;2;3;0;2;3;3;2018-07-19
PR2459;C0BE-FED0;3;5;5;3;1;2;5;5;2018-07-19
PR246;4B6E-3C21;4;5;2;2;0;4;3;2;2014-03-10
PR2460;307F-9BFA;4;3;2;1;2;3;3;2;2018-07-19
PR2461;AA87-13D8;4;3;3;1;1;2;3;2;2018-07-20
PR2462;95D8-5DC7;3;4;3;3;2;4;5;5;2018-07-21
PR2463;B5C6-F8D5;3;2;2;1;2;2;3;2;2018-07-21
PR2464;4316-C080;3;1;3;1;0;2;4;4;2018-07-22
PR2465;6E64-8D30;1;4;1;2;2;1;5;5;2018-07-23
PR2466;DEB9-1BBF;2;2;2;1;2;2;4;4;2018-07-24
PR2467;B59D-CA4C;1;2;1;2;1;2;5;5;2018-07-24
PR2468;9DB2-76B3;3;2;1;1;2;2;3;3;2018-07-25
PR2469;D565-284D;3;2;3;2;0;3;4;3;2018-07-25
PR247;B005-602F;4;4;4;2;3;2;3;3;2014-03-11
PR2470;205B-4D34;4;3;2;2;1;1;4;4;2018-07-25
PR2471;4673-EBEC;3;2;3;1;0;5;4;4;2018-07-25
PR2472;D6BB-FEDF;4;3;4;2;0;4;4;4;2018-07-25
PR2473;7AA0-5766;3;4;3;1;1;4;3;3;2018-07-27
PR2474;6F50-08B6;4;5;2;1;0;2;3;2;2018-07-27
PR2475;F3A3-10CE;3;3;5;2;2;5;3;3;2018-07-28
PR2476;D69C-8F84;4;5;4;3;0;3;5;5;2018-07-28
PR2477;CBCB-9C9D;5;2;5;2;0;2;5;5;2018-07-30
PR2478;1217-CE30;3;4;4;1;2;2;3;2;2018-07-30
PR2479;9DB1-8C59;4;4;2;2;2;5;4;4;2018-07-30
PR248;4A0E-9958;3;4;5;3;3;5;3;2;2014-03-12
PR2480;AD8F-7539;5;3;3;1;2;4;4;4;2018-07-30
PR2481;27CD-A6BF;5;4;2;3;1;5;5;5;2018-07-31
PR2482;D825-CC31;5;3;5;2;0;2;4;4;2018-07-31
PR2483;7A8C-2DD3;4;5;2;3;2;3;5;5;2018-08-01
PR2484;07AF-3631;4;3;5;2;1;3;4;3;2018-08-02
PR2485;6EEF-5B17;4;5;3;2;1;5;3;3;2018-08-03
PR2486;CE90-763C;5;2;2;3;1;2;4;3;2018-08-03
PR2487;66BC-7AC0;4;5;4;3;0;2;5;5;2018-08-04
PR2488;55D6-1423;5;3;2;1;0;3;5;5;2018-08-04
PR2489;ED73-F078;4;2;5;1;2;4;3;3;2018-08-04
PR249;CFE3-312D;5;2;4;1;2;5;3;3;2014-03-12
PR2490;AF77-0F6B;5;3;4;3;2;3;4;3;2018-08-04
PR2491;67D7-9785;4;5;4;1;2;3;5;4;2018-08-06
PR2492;BFE7-5EA8;4;2;4;1;1;3;4;4;2018-08-06
PR2493;5B0E-31FB;5;3;3;1;3;5;5;4;2018-08-09
PR2494;A1DB-6C34;5;5;5;2;0;4;4;3;2018-08-09
PR2495;2B08-7D3D;5;2;5;3;0;2;5;5;2018-08-10
PR2496;9825-45EF;3;4;3;2;0;3;3;2;2018-08-12
PR2497;69EC-7B13;3;4;5;3;0;3;3;2;2018-08-12
PR2498;040C-EDED;4;3;2;3;1;4;3;2;2018-08-13
PR2499;46ED-4007;3;2;3;1;2;4;4;4;2018-08-13
PR25;EB8F-204D;3;5;3;2;1;4;5;5;2013-01-19
PR250;2551-DD9B;5;5;3;3;1;4;4;4;2014-03-14
PR2500;9811-F345;3;5;2;2;0;5;3;3;2018-08-13
PR2501;AFA8-5058;3;2;5;1;2;4;4;3;2018-08-14
PR2502;04D7-C8F3;5;2;4;1;0;3;3;2;2018-08-14
PR2503;6112-8476;4;3;3;1;1;2;5;4;2018-08-15
PR2504;D13E-E661;5;4;5;3;1;4;4;4;2018-08-15
PR2505;B24C-18BF;5;4;4;3;1;3;3;2;2018-08-15
PR2506;7E76-154C;4;4;4;1;0;5;3;3;2018-08-15
PR2507;2A89-93B6;5;4;2;2;2;3;4;4;2018-08-16
PR2508;41DC-E8B5;4;4;5;1;0;3;4;4;2018-08-16
PR2509;CA75-94D1;3;3;3;3;1;4;5;5;2018-08-16
PR251;4F28-CFAF;5;4;2;3;1;4;3;3;2014-03-15
PR2510;37EE-004B;4;3;4;2;0;3;5;5;2018-08-17
PR2511;52DD-757F;5;4;2;1;0;4;3;3;2018-08-17
PR2512;B76C-D9CE;3;2;3;2;1;4;4;4;2018-08-18
PR2513;DF11-9C46;4;4;2;1;0;4;5;4;2018-08-18
PR2514;CDC1-C7CA;5;4;3;2;0;4;4;3;2018-08-18
PR2515;79C5-FE9D;3;2;3;3;0;5;5;4;2018-08-19
PR2516;F877-3BF9;4;4;2;2;0;5;5;4;2018-08-21
PR2517;2962-039F;5;4;3;2;1;3;5;5;2018-08-21
PR2518;60B5-48ED;3;4;4;3;0;2;3;2;2018-08-21
PR2519;267F-F71D;3;3;4;3;1;5;4;3;2018-08-22
PR252;4500-37EB;3;2;2;3;0;3;4;3;2014-03-17
PR2520;16FB-8835;5;5;3;3;0;2;3;2;2018-08-23
PR2521;17AE-E715;4;3;3;2;2;2;5;5;2018-08-24
PR2522;D186-CBF5;5;5;3;3;1;5;3;2;2018-08-25
PR2523;5605-237E;5;2;2;2;2;4;4;3;2018-08-25
PR2524;65A0-5D04;3;4;2;3;0;5;5;5;2018-08-26
PR2525;4FD5-CC71;4;4;4;1;3;2;4;4;2018-08-27
PR2526;993B-186B;4;5;4;3;1;3;5;4;2018-08-29
PR2527;15B3-F392;3;2;2;2;3;2;5;5;2018-08-30
PR2528;E616-CAD8;4;2;4;2;0;3;5;4;2018-08-31
PR2529;134B-4157;5;4;4;2;0;5;5;5;2018-09-01
PR253;528C-3E0D;3;2;2;3;1;5;4;3;2014-03-17
PR2530;BD97-F94D;4;4;2;1;2;2;3;3;2018-09-01
PR2531;2DD1-FD7F;5;3;5;1;2;2;5;4;2018-09-02
PR2532;C730-6B13;3;4;3;2;0;3;4;4;2018-09-02
PR2533;D6A7-EF72;3;4;3;1;3;3;5;5;2018-09-03
PR2534;2ED2-2CEC;5;5;3;1;1;5;4;3;2018-09-03
PR2535;39A2-9B0A;3;3;3;1;2;5;3;3;2018-09-04
PR2536;F5C3-07B0;4;4;4;3;1;4;3;3;2018-09-04
PR2537;71CC-7412;5;2;2;3;0;2;5;4;2018-09-05
PR2538;B09D-DFEC;5;4;5;2;3;4;3;3;2018-09-06
PR2539;D014-7DB2;4;3;2;1;1;5;5;5;2018-09-08
PR254;9727-BC84;4;4;4;1;1;5;4;3;2014-03-19
PR2540;07F1-62C3;5;2;5;2;3;5;3;3;2018-09-08
PR2541;9F02-0D39;3;4;5;2;1;3;4;3;2018-09-09
PR2542;C973-E8E5;4;2;4;2;1;2;5;5;2018-09-09
PR2543;1D35-190A;3;2;5;1;0;3;3;3;2018-09-11
PR2544;4404-DE5A;3;4;2;2;1;2;4;4;2018-09-12
PR2545;8F78-4A32;3;5;5;1;0;5;3;3;2018-09-12
PR2546;BB09-BF7F;5;5;3;2;0;5;3;2;2018-09-12
PR2547;6135-885F;5;3;3;1;0;4;4;3;2018-09-14
PR2548;7623-9AF1;4;3;4;1;0;2;4;3;2018-09-15
PR2549;3F19-FC5A;5;5;2;1;2;2;4;4;2018-09-16
PR255;DA8E-9496;3;4;5;3;0;4;3;3;2014-03-19
PR2550;A71E-A9DC;5;4;3;1;2;3;4;3;2018-09-16
PR2551;5741-0022;5;5;2;1;1;2;4;3;2018-09-19
PR2552;2FC8-999D;3;4;2;3;2;2;5;5;2018-09-20
PR2553;3476-CA56;4;3;5;3;1;2;4;3;2018-09-21
PR2554;80BE-E2B5;4;3;4;1;2;3;4;3;2018-09-21
PR2555;07F5-A45D;4;5;4;2;0;5;5;5;2018-09-22
PR2556;E430-E462;4;5;4;2;0;5;3;3;2018-09-23
PR2557;46D6-CA7A;5;3;4;2;2;4;3;2;2018-09-23
PR2558;E7D3-03C9;3;2;2;2;0;5;4;3;2018-09-24
PR2559;DF7E-3233;4;5;2;1;1;3;5;5;2018-09-25
PR256;DEC5-9319;3;4;5;3;1;3;4;4;2014-03-19
PR2560;7F61-2397;3;5;2;2;0;3;3;3;2018-09-26
PR2561;EB81-3E51;5;3;3;3;3;5;4;4;2018-09-26
PR2562;C1B4-46B2;3;3;5;1;0;2;4;4;2018-09-26
PR2563;469A-8121;5;5;2;1;1;5;5;4;2018-09-27
PR2564;1CB3-F7D7;5;3;5;3;3;4;5;4;2018-09-28
PR2565;9085-1FE8;3;3;3;1;1;4;4;3;2018-09-28
PR2566;F890-975A;4;2;2;3;1;3;5;4;2018-09-28
PR2567;B990-35DA;5;5;4;3;0;2;3;2;2018-09-29
PR2568;E62F-4FF7;5;4;3;1;1;2;5;5;2018-09-29
PR2569;5C7B-86C0;5;2;5;3;1;3;3;3;2018-09-30
PR257;0FC3-2572;3;2;4;1;2;4;4;4;2014-03-21
PR2570;130F-32AB;4;3;3;1;0;2;4;4;2018-10-01
PR2571;B34E-95FF;3;2;5;3;2;4;5;4;2018-10-01
PR2572;87D2-8B67;4;3;4;3;2;3;5;4;2018-10-01
PR2573;2C7D-F9F1;3;2;5;1;1;3;4;4;2018-10-01
PR2574;B102-5713;4;4;3;1;2;2;5;4;2018-10-01
PR2575;277A-A6FA;3;4;3;1;2;2;4;4;2018-10-03
PR2576;825E-0B3A;3;2;5;2;0;3;3;3;2018-10-04
PR2577;6C86-3DC0;3;5;3;3;1;5;5;4;2018-10-04
PR2578;D4D7-3C3F;3;2;2;2;0;5;3;2;2018-10-04
PR2579;3DB7-2942;4;2;4;1;1;2;3;2;2018-10-04
PR258;E1B4-9AA1;3;3;5;1;3;4;5;4;2014-03-23
PR2580;0FE8-B881;3;5;2;1;3;3;3;2;2018-10-04
PR2581;022A-0219;4;5;4;3;0;2;5;4;2018-10-08
PR2582;817D-28CE;3;4;5;2;0;5;5;5;2018-10-09
PR2583;EC6A-DD76;5;5;4;1;0;2;5;4;2018-10-09
PR2584;8365-EB74;5;3;2;2;2;4;4;4;2018-10-09
PR2585;F401-1B75;3;3;4;2;1;3;5;4;2018-10-09
PR2586;7589-66E3;5;3;3;2;2;3;4;3;2018-10-10
PR2587;12A7-AFD6;4;3;5;3;1;4;3;2;2018-10-10
PR2588;FAC0-942B;5;4;4;3;2;3;3;2;2018-10-14
PR2589;278C-D482;3;5;3;3;1;4;3;3;2018-10-14
PR259;3CD6-5587;4;4;5;1;0;2;3;2;2014-03-24
PR2590;15D4-53C2;4;5;3;2;3;4;4;4;2018-10-15
PR2591;2250-86C5;5;5;5;1;1;5;3;3;2018-10-15
PR2592;5C48-9106;3;4;2;1;1;3;5;5;2018-10-15
PR2593;8DA7-0090;4;5;3;3;3;2;4;3;2018-10-15
PR2594;30CB-BCD0;4;2;4;2;2;5;3;3;2018-10-16
PR2595;45FF-ACE6;3;3;3;1;2;2;3;3;2018-10-17
PR2596;AA19-95BD;4;5;4;3;0;3;4;4;2018-10-17
PR2597;FEEC-A663;3;2;2;2;1;5;5;5;2018-10-17
PR2598;7269-88EC;3;4;4;3;0;3;5;4;2018-10-18
PR2599;465A-91D1;4;2;5;3;1;2;5;4;2018-10-19
PR26;606E-A262;4;2;2;3;2;4;5;4;2013-01-20
PR260;BAFA-86DF;4;5;3;1;1;2;5;5;2014-03-24
PR2600;6F3E-2A75;4;3;2;1;0;5;3;3;2018-10-20
PR2601;CD0F-DE05;4;5;4;2;1;2;4;4;2018-10-20
PR2602;851C-E7E2;5;3;2;1;0;3;4;3;2018-10-21
PR2603;21CB-EF3E;3;4;5;2;0;3;4;3;2018-10-22
PR2604;31FB-D496;3;4;4;3;1;3;4;3;2018-10-22
PR2605;A76C-AEB3;5;2;2;2;1;5;4;4;2018-10-24
PR2606;2E9A-BD2E;3;4;4;3;0;4;3;2;2018-10-25
PR2607;7378-5351;4;4;2;3;0;2;5;4;2018-10-25
PR2608;CEE0-94C3;4;4;3;1;1;4;4;4;2018-10-25
PR2609;9C7D-E1B1;4;4;1;2;0;2;3;2;2018-10-26
PR261;5160-53BD;5;2;3;2;1;4;5;5;2014-03-25
PR2610;D199-1896;1;4;2;3;3;2;5;5;2018-10-26
PR2611;7F91-C628;3;1;1;3;3;1;4;3;2018-10-26
PR2612;B341-8D6A;4;3;2;1;3;4;5;4;2018-10-26
PR2613;2698-A448;4;3;1;3;1;1;4;3;2018-10-27
PR2614;8C57-8F84;2;3;2;3;1;1;5;4;2018-10-28
PR2615;9E22-6287;3;3;5;1;2;5;5;5;2018-10-29
PR2616;8F7F-015D;5;4;2;3;0;3;3;2;2018-10-29
PR2617;3012-1A41;5;5;4;3;0;4;5;5;2018-10-30
PR2618;6280-B47F;3;4;2;1;1;4;4;3;2018-10-31
PR2619;0868-097F;5;2;2;3;1;5;5;4;2018-10-31
PR262;81FF-8D6C;4;2;3;3;0;3;4;4;2014-03-25
PR2620;7B9D-8612;3;2;5;1;1;4;4;4;2018-10-31
PR2621;C1C6-F683;4;3;4;1;0;2;4;3;2018-11-01
PR2622;EBBD-37D4;5;5;3;1;1;4;3;3;2018-11-02
PR2623;0240-4D29;3;5;5;3;0;3;5;5;2018-11-02
PR2624;7FA1-BC64;3;2;5;2;0;4;4;4;2018-11-03
PR2625;D245-5D80;5;4;3;2;3;4;3;3;2018-11-03
PR2626;DD78-E811;3;3;4;3;0;4;5;5;2018-11-04
PR2627;EC6E-7F42;3;3;5;3;0;5;5;5;2018-11-05
PR2628;2407-5A4E;4;4;5;1;0;3;4;3;2018-11-05
PR2629;1363-6BF9;3;3;2;2;0;4;5;4;2018-11-06
PR263;84E7-02D4;5;3;5;3;0;5;4;3;2014-03-26
PR2630;1C24-233B;5;2;5;3;2;3;5;5;2018-11-06
PR2631;67ED-A630;4;5;2;3;0;5;5;4;2018-11-06
PR2632;CC7A-EE97;3;2;3;2;1;4;4;4;2018-11-06
PR2633;FD95-9EEB;3;2;3;2;0;4;5;5;2018-11-07
PR2634;4C62-5BE8;5;4;5;2;3;4;4;3;2018-11-07
PR2635;B679-F7C9;5;4;2;3;1;4;3;3;2018-11-07
PR2636;AFDF-3DA8;5;4;3;1;0;4;3;2;2018-11-08
PR2637;3642-EEAE;4;3;5;3;1;2;5;5;2018-11-08
PR2638;BAB4-3AC8;4;5;3;3;2;4;5;5;2018-11-08
